아이템명 (Long ver),재고 여부,총공정단위&공정순서,굿즈명,Goods(stock),GoodsName,제작협력사,파츠 유형,생산유형,1_표준원가,100_표준원가,50_표준원가,300_표준원가,500_표준원가,1000_표준원가,5000_표준원가,3000_표준원가,10000_표준원가,30000_표준원가,기본 사용 수량,구매/생산 담당자,총공정단위(입력중),공정순서(입력중),단위,공정진행 협력사,2022.2Q. 발주담당자 (from 공정진행 협력사),아이템 총 제작 리드타임_100개,아이템 총 제작 리드타임_300개,아이템 총 제작 리드타임_기본_500개,아이템 총 제작 리드타임_1000개,아이템 총 제작 리드타임_3000개,파츠 총 제작 리드타임_100개(from parts),파츠 총 제작 리드타임_300개(from parts),파츠 총 제작 리드타임_기본_500개(from parts),파츠 총 제작 리드타임_1000개(from parts),파츠 총 제작 리드타임_3000개(from parts),파츠명,파츠 제작 이동 리드타임(from parts),산출물 필터링_파츠 제작 이동 리드타임,ERP 품목 여부_text
LTLB_PT2298-실크_실버_전면_150x150_기프트인포주식회사[펠트백],,B1,레더라벨 캠핑체어,,레더라벨 캠핑체어,개미기획,Printing Parts,옵션,,,,,,,,,,,1.0000,,B,1,,개미기획,김민지,0,0,0,0,0,0,0,,0,0,PT2298-실크_실버_전면_150x150_기프트인포주식회사,,0,True
LTLB_PT2509-레더라벨캠핑체어_추상적산출물,,A1,레더라벨 캠핑체어,,레더라벨 캠핑체어,유엘상사,Phantom Parts,산출물,,,,,,,,,,,,,A,1,개,유엘상사,김민지,5,7,7,13,27,4,6,6,12,26,PT2509-레더라벨캠핑체어_추상적산출물,1,1,False
LTLB_PT2510-펠트백_추상적산출물,,B1,레더라벨 캠핑체어,,레더라벨 캠핑체어,개미기획,Phantom Parts,산출물,,,,,,,,,,,,,B,1,개,개미기획,김민지,5,5,5,7,9,4,4,4,6,8,PT2510-펠트백_추상적산출물,1,1,False
LTLB_PT2612-실크_실버_전면_150x150_개미기획[펠트백],,B1,레더라벨 캠핑체어,,레더라벨 캠핑체어,개미기획,Printing Parts,옵션,0,800,1100,600,560,530,506,510,503,501,,,B,1,,개미기획,김민지,0,0,0,0,0,0,0,,0,0,PT2612-실크_실버_전면_150x150_개미기획,,0,True
LTLB_PT3697-조립산출물_레더라벨캠핑체어,,,레더라벨 캠핑체어,,레더라벨 캠핑체어,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT3697-조립산출물_레더라벨캠핑체어,,0,False
LSKD_,,,레더스킨 다이어리,,레더스킨 다이어리,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
LSKD_,,,레더스킨 다이어리,,레더스킨 다이어리,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
LSKD_,,,레더스킨 다이어리,,레더스킨 다이어리,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
LSKD_PT0667-OPP_100-6,⭕재고⭕,S1,레더스킨 다이어리,,레더스킨 다이어리,혜림봉투,Package Parts,산출물,17,17,17,17,17,17,17,17,17,17,,,S,1,매,,,0,0,0,0,0,0,0,,0,0,PT0667-OPP_100-6,,,True
LSKD_PT0829-레더스킨다이어리_커버_컬러,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,0,0,0,0,0,0,0,0,0,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0829-레더스킨다이어리_커버_컬러,,0,False
LSKD_PT0830-공박(음각)_100x100_레더스킨다이어리_디자인온[레더스킨다이어리_커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,100000,1700,2400,1233,1140,570,514,523,507,502,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0830-공박(음각)_100x100_레더스킨다이어리_디자인온,,0,True
LSKD_PT0831-공박(음각)_60x60_레더스킨다이어리_디자인온[레더스킨다이어리_커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,60000,1300,1600,1100,1060,530,506,510,503,501,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0831-공박(음각)_60x60_레더스킨다이어리_디자인온,,0,True
LSKD_PT0832-레더스킨다이어리_그레이,⭕재고⭕,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,5350,5350,5350,5350,5350,5350,5350,5350,5350,5350,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0832-레더스킨다이어리_그레이,,0,True
LSKD_PT0833-레더스킨다이어리_블랙,⭕재고⭕,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,5350,5350,5350,5350,5350,5350,5350,5350,5350,5350,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0833-레더스킨다이어리_블랙,,0,True
LSKD_PT0834-레더스킨다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,1505600,19085,32980,10077,8289,6491,5667,5949,5526,5015,,,A,1,개,주식회사 디자인오엔,김민지,10,10,10,10,10,10,10,10,10,10,PT0834-레더스킨다이어리_내지(커스텀인쇄1-32p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,0,False
LSKD_PT0835-공박(음각)_130x190_레더스킨다이어리_디자인온[레더스킨다이어리_커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,190000,2600,4200,1533,1320,660,532,553,516,505,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0835-공박(음각)_130x190_레더스킨다이어리_디자인온,,0,True
LSKD_PT0836-레더스킨다이어리_내지(만년)_화이트,⭕재고⭕,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,,,,,,,,,,1.0000,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0836-레더스킨다이어리_내지(만년)_화이트,,0,False
LSKD_PT0837-레더스킨다이어리_내지(커스텀인쇄전체)_화이트+블랙인쇄,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,1385600,17885,30580,9677,8049,6191,5535,5809,5400,4893,,,A,1,개,주식회사 디자인오엔,김민지,10,10,10,10,10,10,10,10,10,10,PT0837-레더스킨다이어리_내지(커스텀인쇄전체)_화이트+블랙인쇄,,0,False
LSKD_PT0838-공박(음각)_80x80_레더스킨다이어리_디자인온[레더스킨다이어리_커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,80000,1500,2000,1167,1100,550,510,517,505,502,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0838-공박(음각)_80x80_레더스킨다이어리_디자인온,,0,True
LSKD_PT0839-공박(음각)_30x30_레더스킨다이어리_디자인온[레더스킨다이어리_커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,50000,1200,1400,1067,1040,520,504,507,502,501,,,A,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0839-공박(음각)_30x30_레더스킨다이어리_디자인온,,0,True
LSKD_PT0840-샘플_단면_레더스킨다이어리_디자인온[커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,105000,1050,2100,350,210,105,21,35,11,4,,,A,1,개,주식회사 디자인오엔,김민지,5,5,5,5,5,5,5,5,5,5,PT0840-샘플_단면_레더스킨다이어리_디자인온,,0,True
LSKD_PT0841-샘플_양면_레더스킨다이어리_디자인온[커버],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,80000,800,1600,267,160,80,16,27,8,3,,,A,1,개,주식회사 디자인오엔,김민지,5,5,5,5,5,5,5,5,5,5,PT0841-샘플_양면_레더스킨다이어리_디자인온,,0,True
LSKD_PT0842-샘플_내지_레더스킨다이어리_디자인온,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Printing Parts,옵션,94000,940,1880,313,188,94,19,31,9,3,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0842-샘플_내지_레더스킨다이어리_디자인온,,0,True
LSKD_PT0843-레더스킨다이어리_가름끈_컬러[레더스킨다이어리_커버_컬러],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,,,,,,,,,,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0843-레더스킨다이어리_가름끈_컬러,,0,False
LSKD_PT0844-레더스킨다이어리_밴드_컬러[레더스킨다이어리_커버_컬러],,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,,,,,,,,,,,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0844-레더스킨다이어리_밴드_컬러,,0,False
LSKD_PT0845-레더스킨다이어리_내지(커스텀인쇄1-16p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,1505600,19085,32980,10077,8289,6491,5667,5949,5526,5015,,,A,1,개,주식회사 디자인오엔,김민지,10,10,10,10,10,10,10,10,10,10,PT0845-레더스킨다이어리_내지(커스텀인쇄1-16p옵셋풀컬러.나머지블랙인쇄)_화이트+옵셋풀컬러,,0,False
LSKD_PT2511-레더스킨다이어리_추상적산출물,,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Phantom Parts,산출물,,,,,,,,,,,,,A,1,권,주식회사 디자인오엔,김민지,5,5,5,8,10,4,4,4,7,9,PT2511-레더스킨다이어리_추상적산출물,1,1,False
LSKD_PT2980-샘플_교정용무선제본(레더스킨다이어리),,B1,레더스킨 다이어리,,레더스킨 다이어리,서울디지털인쇄협동조합,Product Parts,산출물,30000,300,600,100,60,30,6,10,3,1,,,B,1,권,서울디지털인쇄협동조합,육승미,0,0,0,0,0,0,0,,0,0,PT2980-샘플_교정용무선제본(레더스킨다이어리),,,True
LSKD_PT3091-레더스킨다이어리_커버_블랙,⭕재고⭕,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,,,,,,2300,2500,2300,2300,1.0000,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT3091-레더스킨다이어리_커버_블랙,,0,False
LSKD_PT3092-레더스킨다이어리_커버_그레이,⭕재고⭕,A1,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,옵션,,,,,,,2300,2300,2300,2300,1.0000,,A,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT3092-레더스킨다이어리_커버_그레이,,0,False
LSKD_PT3730-조립산출물_레더스킨다이어리,,,레더스킨 다이어리,,레더스킨 다이어리,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT3730-조립산출물_레더스킨다이어리,,0,False
LSKD_PT5212-UV_풀컬러_전면_신시어리웨일즈주식회사,,A2,레더스킨 다이어리,,레더스킨 다이어리,신시어리웨일즈 주식회사,Printing Parts,산출물,10000,1500,1500,1500,1500,1500,1500,1500,1500,1500,,,A,2,,신시어리웨일즈 주식회사,남인호,3,5,6,9,13,3,5,6,9,13,PT5212-UV_풀컬러_전면_신시어리웨일즈주식회사,,,False
LSKD_PT5213-샘플(UV)_풀컬러_전면_신시어리웨일즈주식회사,,A2,레더스킨 다이어리,,레더스킨 다이어리,신시어리웨일즈 주식회사,Printing Parts,옵션,10000,1500,1500,1500,1500,1500,1500,1500,1500,1500,,,A,2,,신시어리웨일즈 주식회사,남인호,3,5,6,9,13,3,5,6,9,13,PT5213-샘플(UV)_풀컬러_전면_신시어리웨일즈주식회사,,0,False
LSKD_검토대상(rec2AyKlWvasP4EDE),,,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,,,,,,,,,,,,,,,,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,Unnamed record,,0,False
LSKD_검토대상(recqz2UebduqX6Yrr),,,레더스킨 다이어리,,레더스킨 다이어리,주식회사 디자인오엔,Product Parts,,,,,,,,,,,,,,,,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,Unnamed record,,0,False
RDGL_,,,레디고 런치박스,,레디고 런치박스,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
RDGL_PT2822-레디고런치박스_본품,⭕재고⭕,S1,레디고 런치박스,,레디고 런치박스,(주)이지앤,Product Parts,산출물,3720,3720,3720,3720,3720,3720,3050,3070,3020,3020,,,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT2822-레디고런치박스_본품,,,True
RDGL_PT2823-레디고런치박스_투명캡,⭕재고⭕,A1,레디고 런치박스,,레디고 런치박스,(주)이지앤,Product Parts,옵션,0,0,0,0,0,0,0,0,0,0,,,A,1,개,신명인쇄,김민지,0,0,0,0,0,0,0,,0,0,PT2823-레디고런치박스_투명캡,,0,True
RDGL_PT2825-주의사항표기서(전용),⭕재고⭕,S1,레디고 런치박스,,레디고 런치박스,서울디지털인쇄협동조합,Package Parts,산출물,200,200,200,200,200,200,160,180,140,140,,,S,1,,,,0,0,0,0,0,0,0,,0,0,PT2825-주의사항표기서(전용),,,True
RDGL_PT3143-실크_1색_투명캡_동일산업[레디고런치박스],,A1,레디고 런치박스,,레디고 런치박스,동일산업,Printing Parts,옵션,,2850,,2283,2170,1585,1517,1528,1509,1503,,,A,1,,동일산업,,0,0,0,0,0,0,0,,0,0,PT3143-실크_1색_투명캡_동일산업,,0,True
RDGL_PT3144-샘플(실크)_1색_투명캡_동일산업,,A1,레디고 런치박스,,레디고 런치박스,동일산업,Printing Parts,옵션,130220,220,220,220,220,220,204,205,204,204,,,A,1,,동일산업,,4,4,4,4,4,4,4,4,4,4,PT3144-샘플(실크)_1색_투명캡_동일산업,,0,True
RDGL_PT3145-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,,B1,레디고 런치박스,,레디고 런치박스,서울디지털인쇄협동조합,Package Parts,산출물,1500,100,200,100,90,80,60,70,60,60,,,B,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT3145-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,1,1,True
RDGL_PT3146-OPP[레디고런치박스],⭕재고⭕,S1,레디고 런치박스,,레디고 런치박스,착한포장,Package Parts,산출물,40,40,40,40,40,40,40,40,40,40,,,S,1,,,,0,0,0,0,0,0,0,,0,0,PT3146-OPP,,,True
RDGL_PT3147-레디고런치박스_투명캡_추상적산출물,,A1,레디고 런치박스,,레디고 런치박스,(주)이지앤,Phantom Parts,산출물,,,,,,,,,,,,,A,1,,신명인쇄,김민지,4,4,4,6,9,3,3,3,5,8,PT3147-레디고런치박스_투명캡_추상적산출물,1,1,False
RDGL_PT3423-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,,C1,레디고 런치박스,,레디고 런치박스,서울디지털인쇄협동조합,Package Parts,산출물,5000,100,100,100,90,80,60,70,50,50,,,C,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT3423-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,1,1,True
RDGL_PT3704-조립산출물_레디고런치박스,,,레디고 런치박스,,레디고 런치박스,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT3704-조립산출물_레디고런치박스,,0,False
RDGL_PT4533-실크_1색_투명캡_신명인쇄,,A1,레디고 런치박스,,레디고 런치박스,신명인쇄,Printing Parts,옵션,9000,880,960,827,816,808,802,803,801,800,,,A,1,,신명인쇄,김민지,0,0,0,0,0,0,0,,0,0,PT4533-실크_1색_투명캡_신명인쇄,,0,True
RDGL_PT4534-샘플(실크)_1색_투명캡_신명인쇄,,A1,레디고 런치박스,,레디고 런치박스,신명인쇄,Printing Parts,옵션,15000,0,0,0,0,0,0,0,0,0,,,A,1,,신명인쇄,김민지,3,3,3,3,3,3,3,3,3,3,PT4534-샘플(실크)_1색_투명캡_신명인쇄,,0,True
LTLU_PT0899-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4,,D1,레터링 유리머그,,레터링 유리머그,(주)청산인쇄,Package Parts,산출물,,3670,,1700,1300,715,420,528,340,340,,문제호,D,1,,(주)청산인쇄,육승미,7,7,7,9,11,6,6,6,8,10,PT0899-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4,1,1,True
LTLU_PT1517-단품박스(스탠다드)_웜그레이_100-4,⭕재고⭕,S1,레터링 유리머그,,레터링 유리머그,(주)청산인쇄,Package Parts,산출물,879,879,879,879,879,879,679,712,625,560,,박형천,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT1517-단품박스(스탠다드)_웜그레이_100-4,,,True
LTLU_PT1583-골지단품박스_그레이_100-2,⭕재고⭕,A1,레터링 유리머그,,레터링 유리머그,(주)청산인쇄,Package Parts,옵션,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,,,A,1,,"명품전사,웰빙세라믹스","김민지,김민지",0,0,0,0,0,0,0,,0,0,PT1583-골지단품박스_그레이_100-2,,0,True
LTLU_PT1584-골지단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-2,,B1,레터링 유리머그,,레터링 유리머그,(주)청산인쇄,Package Parts,산출물,,4730,,1790,1390,940,540,570,480,310,,,B,1,,주식회사 팩토리비인쇄그룹,이난영,12,12,12,15,17,11,11,11,14,16,PT1584-골지단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-2,1,1,True
LTLU_PT2377-레터링유리머그_투명,⭕재고⭕,A1,레터링 유리머그,,레터링 유리머그,주식회사 제이더블유굿즈,Product Parts,옵션,0,3050,0,3050,3050,3050,3050,3050,3050,3050,,,A,1,개,"명품전사,웰빙세라믹스","김민지,김민지",0,0,0,0,0,0,0,,0,0,PT2377-레터링유리머그_투명,,0,True
LTLU_PT2384-실크_1색_전면_동일산업,,A1,레터링 유리머그,,레터링 유리머그,동일산업,Printing Parts,옵션,,,,,,,,,,,,,A,1,,동일산업,,0,0,0,0,0,0,0,,0,0,PT2384-실크_1색_전면_동일산업,,0,True
LTLU_PT2385-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_100-8,,C1,레터링 유리머그,,레터링 유리머그,서울디지털인쇄협동조합,Package Parts,산출물,,250,250,220,200,180,120,150,100,100,,,C,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT2385-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_100-8,1,1,True
LTLU_PT2388-샘플(실크)_1색_전면_동일산업,,A1,레터링 유리머그,,레터링 유리머그,동일산업,Printing Parts,옵션,,,,,,,,,,,,,A,1,,동일산업,,0,0,0,0,0,0,0,,0,0,PT2388-샘플(실크)_1색_전면_동일산업,,0,True
LTLU_PT2389-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_100-9,,E1,레터링 유리머그,,레터링 유리머그,서울디지털인쇄협동조합,Package Parts,산출물,,250,250,220,200,180,120,150,100,180,,,E,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT2389-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_100-9,1,1,True
LTLU_PT2390-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러_100-15,,F1,레터링 유리머그,,레터링 유리머그,서울디지털인쇄협동조합,Package Parts,산출물,11000,220,220,200,180,150,100,130,80,80,,,F,1,,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT2390-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러_100-15,1,1,True
LTLU_PT2407-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러_100-16,,G1,레터링 유리머그,,레터링 유리머그,서울디지털인쇄협동조합,Package Parts,산출물,9000,180,180,160,140,120,80,100,60,60,,,G,1,,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT2407-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러_100-16,1,1,True
LTLU_PT2512-레터링유리머그_추상적산출물,,A1,레터링 유리머그,,레터링 유리머그,동일산업,Phantom Parts,산출물,,,,,,,,,,,,,A,1,개,"명품전사,웰빙세라믹스","김민지,김민지",10,10,10,15,18,8,8,8,13,16,PT2512-레터링유리머그_추상적산출물,2,2,False
LTLU_PT3418-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,,H1,레터링 유리머그,,레터링 유리머그,서울디지털인쇄협동조합,Package Parts,산출물,,,,,,,,,,,,,H,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT3418-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,1,1,True
LTLU_PT3695-조립산출물_레터링유리머그,,,레터링 유리머그,,레터링 유리머그,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT3695-조립산출물_레터링유리머그,,0,False
LTLU_PT3835-전사_명품전사,,A1,레터링 유리머그,,레터링 유리머그,명품전사,Printing Parts,옵션,41200,2200,3200,1433,1220,1010,840,840,796,785,,,A,1,,"명품전사,웰빙세라믹스","김민지,김민지",0,0,0,0,0,0,0,,0,0,PT3835-전사_명품전사,,0,True
LTLU_PT3836-샘플(전사)_명품전사,,A1,레터링 유리머그,,레터링 유리머그,명품전사,Printing Parts,옵션,41200,2200,3200,1433,1220,1010,840,840,796,785,,,A,1,,"명품전사,웰빙세라믹스","김민지,김민지",10,10,10,10,10,10,10,10,10,10,PT3836-샘플(전사)_명품전사,,0,True
LOPU_PT0846-파우치스트랩_컬러,,A1,로고스트랩 파우치,,로고스트랩 파우치,(주)승화파트너스,Product Parts,옵션,,0,0,0,0,0,0,0,0,0,,,A,1,개,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0846-파우치스트랩_컬러,,0,False
LOPU_PT0847-로고스트랩파우치_지퍼[로고스트랩파우치_바디],,A1,로고스트랩 파우치,로고스트랩파우치_지퍼,로고스트랩 파우치,(주)승화파트너스,Product Parts,옵션,466,466,466,466,466,466,466,466,466,466,,,A,1,개,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0847-로고스트랩파우치_지퍼,,0,True
LOPU_PT0848-파우치스트랩_블랙,,A1,로고스트랩 파우치,로고스트랩파우치_스트랩,로고스트랩 파우치,(주)승화파트너스,Product Parts,옵션,333,333,333,333,333,333,333,333,333,333,,,A,1,개,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0848-파우치스트랩_블랙,,0,True
LOPU_PT0849-전사_1색_로고스트랩파우치_승화파트너스[로고스트랩파우치_바디],,A1,로고스트랩 파우치,,로고스트랩 파우치,(주)승화파트너스,Printing Parts,옵션,20000,900,1800,900,900,900,900,900,900,900,,,A,1,,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0849-전사_1색_로고스트랩파우치_승화파트너스,,0,False
LOPU_PT0850-전사_4도_로고스트랩파우치_승화파트너스[로고스트랩파우치_바디],,A1,로고스트랩 파우치,,로고스트랩 파우치,(주)승화파트너스,Printing Parts,옵션,20000,900,1800,900,900,900,900,900,900,900,,,A,1,,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0850-전사_4도_로고스트랩파우치_승화파트너스,,0,False
