파츠명 (Long ver),굿즈 연결 현황 (from item),파츠 유형,파츠: 가로x세로x높이(장폭고),파츠: 지류/소재,발주 세부사항(임가공 포함),재고여부,제작협력사,itemdb (new),1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,재고_리드타임,파츠 제작 리드타임_기본_500개,파츠 제작 이동 리드타임,파츠 제작 리드타임_수량별 조정_1000개,파츠 제작 리드타임_수량별 조정_3000개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,파츠 제작 리드타임_수량별 조정_100개,파츠 총 제작 리드타임_100개,파츠 제작 리드타임_수량별 조정_300개,파츠 총 제작 리드타임_300개
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Phantom Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4051-조립산출물_파워브리즈탁상용선풍기,,Phantom Parts,,,,,,DP19_PT4051-조립산출물_파워브리즈탁상용선풍기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4053-조립산출물_젠틀와인오프너,,Phantom Parts,,,,,,DP20_PT4053-조립산출물_젠틀와인오프너,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4055-조립산출물_킵프레쉬도시락통,,Phantom Parts,,,,,,DP21_PT4055-조립산출물_킵프레쉬도시락통,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4057-조립산출물_듀얼휴대용선풍기,,Phantom Parts,,,,,,PT4057-조립산출물_듀얼휴대용선풍기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4058-조립산출물_핸디맥세이프보조배터리,,Phantom Parts,,,,,,DP04_PT4058-조립산출물_핸디맥세이프보조배터리,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4059-조립산출물_굿나잇미니무드등,,Phantom Parts,,,,,,DP05_PT4059-조립산출물_굿나잇미니무드등,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4060-조립산출물_모던스텐머그,,Phantom Parts,,,,,,DP06_PT4060-조립산출물_모던스텐머그,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4061-조립산출물_스테디노트북거치대,,Phantom Parts,,,,,,DP07_PT4061-조립산출물_스테디노트북거치대,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4062-조립산출물_미니멀무선키보드,,Phantom Parts,,,,,,DP08_PT4062-조립산출물_미니멀무선키보드,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4063-조립산출물_스마트3in1무선충전기,,Phantom Parts,,,,,,DP09_PT4063-조립산출물_스마트3in1무선충전기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4065-조립산출물_스테들러형광펜세트,,Phantom Parts,,,,,,DP12_PT4065-조립산출물_스테들러형광펜세트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4064-조립산출물_샤오미펜,,Phantom Parts,,,,,,DP10_PT4064-조립산출물_샤오미펜,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4066-조립산출물_Baseus|차량용비상망치,,Phantom Parts,,,,,,DP13_PT4066-조립산출물_Baseus|차량용비상망치,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4067-조립산출물_프리미엄3단암막우산,,Phantom Parts,,,,,,DP14_PT4067-조립산출물_프리미엄3단암막우산,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4068-조립산출물_어프로치|라이트노트,,Phantom Parts,,,,,,DP15_PT4068-조립산출물_어프로치|라이트노트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4069-조립산출물_심플바인더노트,,Phantom Parts,,,,,,DP16_PT4069-조립산출물_심플바인더노트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4070-조립산출물_굿데이캐리어파우치,,Phantom Parts,,,,,,DP17_PT4070-조립산출물_굿데이캐리어파우치,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4072-조립산출물_파워브리즈탁상용선풍기,,Phantom Parts,,,,,,"""DP03_PT4072-조립산출물_파워브리즈탁상용선풍기,PT4084-조립산출물_올데이텀블러""",,,,,,,,,,,,,,,,,0,0,,0,,0
PT4071-조립산출물_락앤락|더블월콜드컵,,Phantom Parts,,,,,,DP18_PT4071-조립산출물_락앤락|더블월콜드컵,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4078-실크_강천FNT,,Printing Parts,,,"화이트 기물 : 팬톤 지정 1색
외 기물 : 화이트 1색

[인쇄주의요청]
1. 인쇄 공정 판 흔들림에 주의해주세요
2. 시안이 번지지 않도록 잉크의 묽기 조절에 주의해주세요",,강천FNT,ADYT_PT4078-실크_강천FNT[올데이텀블러],35000,700,200,200,200,200,200,200,200,200,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4111-스마트스텐텀블러_블랙,,Product Parts,,,,,주식회사 오보틀,DP25_PT4111-스마트스텐텀블러_블랙,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4112-스티키보조배터리,,Product Parts,,,,,(주)명성,DP26_PT4112-스티키보조배터리,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4116-미니멀차량용무선청소기,,Product Parts,,,,,주식회사 알리오코리아,DP27_PT4116-미니멀차량용무선청소기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4117-데스크4in1무선충전기,,Product Parts,,,,,주식회사 알리오코리아,DP28_PT4117-데스크4in1무선충전기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4118-스퀘어OTGUSB,,Product Parts,,,1) 16기가 출고부탁드립니다.,,주식회사 알리오코리아,DP30_PT4118-스퀘어OTGUSB,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4119-와이드디지털탁상시계,,Product Parts,,,,,주식회사 코스맥스코리아,DP32_PT4119-와이드디지털탁상시계,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4120-액티브미니마사지건_블랙,,Product Parts,,,,,주식회사 코스맥스코리아,DP33_PT4120-액티브미니마사지건_블랙,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4121-락앤락슬림텀블러_아이보리,,Product Parts,,,,,(주)락앤락,DP34_PT4121-락앤락슬림텀블러_아이보리,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4122-스탠드업USB허브,,Product Parts,,,,,주식회사 큐엘앤컴퍼니,DP37_PT4122-스탠드업USB허브,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4125-샤오미손톱깎이세트,,Product Parts,,,,,주식회사 블루윈,DP35_PT4125-샤오미손톱깎이세트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4126-조립산출물_스마트스텐텀블러,,Phantom Parts,,,,,,DP25_PT4126-조립산출물_스마트스텐텀블러,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4142-조립산출물_데스크4in1무선충전기,,Phantom Parts,,,,,,DP28_PT4142-조립산출물_데스크4in1무선충전기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4140-조립산출물_스티키보조배터리,,Phantom Parts,,,,,,DP26_PT4140-조립산출물_스티키보조배터리,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4148-조립산출물_샤오미손톱깎이세트,,Phantom Parts,,,,,,DP35_PT4148-조립산출물_샤오미손톱깎이세트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4147-조립산출물_락앤락슬림텀블러,,Phantom Parts,,,,,,DP34_PT4147-조립산출물_락앤락슬림텀블러,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4141-조립산출물_미니멀차량용무선청소기,,Phantom Parts,,,,,,DP27_PT4141-조립산출물_미니멀차량용무선청소기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4149-조립산출물_스탠드업USB허브,,Phantom Parts,,,,,,DP37_PT4149-조립산출물_스탠드업USB허브,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4150-조립산출물_킵세이프마그넷배터리(dash),,Phantom Parts,,,,,,DP38_PT4150-조립산출물_킵세이프마그넷배터리(dash),,,,,,,,,,,,,,,,,0,0,,0,,0
PT4146-조립산출물_액티브미니마사지건,,Phantom Parts,,,,,,DP33_PT4146-조립산출물_액티브미니마사지건,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4145-조립산출물_와이드디지털탁상시계,,Phantom Parts,,,,,,DP32_PT4145-조립산출물_와이드디지털탁상시계,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4143-조립산출물_스퀘어OTGUSB,,Phantom Parts,,,,,,DP30_PT4143-조립산출물_스퀘어OTGUSB,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4151-트래블충전기3종세트,,Product Parts,,,,,주식회사 팝폰,DP29_PT4151-트래블충전기3종세트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4152-핸디휴대용소화기,,Product Parts,,,,,(주)한성비씨씨,DP40_PT4152-핸디휴대용소화기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4153-포터블3in1충전케이블_블랙,,Product Parts,,,,,주식회사 나래티앤씨,DP42_PT4153-포터블3in1충전케이블_블랙,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4174-샘플(에폭시스티커)_삼각형.케이스상단_27x26_이지굿스,,Printing Parts,27x26,에폭시 스티커,,,이지굿스,STDL_PT4174-샘플(에폭시스티커)_삼각형.케이스상단_27x26_이지굿스,,0,0,0,0,0,0,0,0,0,,3,,,,3,3,3,,3,,3
PT4175-샘플(에폭시스티커)_사각형.케이스하단_29x70_이지굿스,,Printing Parts,29x70,에폭시 스티커,,,이지굿스,STDL_PT4175-샘플(에폭시스티커)_사각형.케이스하단_29x70_이지굿스,,0,0,0,0,0,0,0,0,0,,3,,,,3,3,3,,3,,3
PT4180-조립산출물_트래블충전기3종세트,,Phantom Parts,,,,,,DP29_PT4180-조립산출물_트래블충전기3종세트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4181-조립산출물_핸디휴대용소화기,,Phantom Parts,,,,,,DP40_PT4181-조립산출물_핸디휴대용소화기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4182-조립산출물_포터블3in1충전케이블_블랙,,Phantom Parts,,,,,,DP42_PT4182-조립산출물_포터블3in1충전케이블_블랙,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Printing Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4216-조립산출물_올데이핸즈프리선풍기,,Phantom Parts,,,,,,AHFF_PT4216-조립산출물_올데이핸즈프리선풍기,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4231-샘플(레이저)_전면_(주)쉔코리아,,Printing Parts,,,1) 인쇄 방향에 유의해주세요.,,(주)쉔코리아,BASD_PT4231-샘플(레이저)_전면_(주)쉔코리아[베이직도킹형보조배터리],16180,4454,4090,4090,4090,3909,3909,3909,3909,3909,,,,,,,0,0,,0,,0
PT4232-베이직도킹형보조배터리(type-C/8-pin)_화이트,,Product Parts,,"ABS, PC 및 금속재질","1) 동일한 사출 기물로 출고해주시고, UV업체 출고 시 카톤박스에 어떤 사출로 인입되었는지 표시해주세요. (A,B로 표기)

2) 발주서에 기입된 충전단자로 출고되는지 확인 부탁드립니다.

3) 충전단자 타입 별 분류하여 납품 부탁드립니다.",,(주)쉔코리아,BASD_PT4232-베이직도킹형보조배터리(type-C/8-pin)_화이트,3000,60,30,30,30,30,30,30,30,30,,,,,,,0,0,,0,,0
PT4233-베이직도킹형보조배터리(type-C/type-C)_화이트,,Product Parts,,"ABS, PC 및 금속재질","1) 동일한 사출 기물로 출고해주시고, UV업체 출고 시 카톤박스에 어떤 사출로 인입되었는지 표시해주세요. (A,B로 표기)

2) 발주서에 기입된 충전단자로 출고되는지 확인 부탁드립니다.

3) 충전단자 타입 별 분류하여 납품 부탁드립니다.",,(주)쉔코리아,BASD_PT4233-베이직도킹형보조배터리(type-C/type-C)_화이트,3000,60,30,30,30,30,30,30,30,30,,,,,,,0,0,,0,,0
PT4234-레이저각인_전면_(주)쉔코리아,,Printing Parts,,,1) 인쇄 방향에 유의해주세요.,,(주)쉔코리아,BASD_PT4234-레이저각인_전면_(주)쉔코리아[베이직도킹형보조배터리],9090,364,0,0,0,0,0,0,0,0,,,,,,,0,0,-2,-2,,0
,,Printing Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4384-UV_4도_글로시키링_올댓프린팅,,Printing Parts,,,인쇄 방식 : (기본) C+W+C,,올댓프린팅,"GKEY_PT4384-UV_4도_글로시키링_올댓프린팅[글로시키링_라지아크릴],GKEY_PT4384-UV_4도_글로시키링_올댓프린팅[글로시키링_레귤러아크릴]",0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,,0
PT4407-샘플(UV인쇄)_화이트갑피_아이큐아이,,Printing Parts,,,"본제작 옵션과 동일
샘플 컨펌 전 본제작 진행 금지",,아이큐아이,TMLO_PT4407-샘플(UV인쇄)_화이트갑피_아이큐아이,,,,,,,,,,,,6,,,,6,6,6,,6,,6
PT4408-샘플(UV인쇄)_블랙갑피_아이큐아이,,Printing Parts,,,"본제작 옵션과 동일
샘플 컨펌 전 본제작 진행 금지",,아이큐아이,TMLO_PT4408-샘플(UV인쇄)_블랙갑피_아이큐아이,,,,,,,,,,,,6,,,,6,6,6,,6,,6
PT4409-투마일오피스슬리퍼_추상적산출물,,Phantom Parts,,,,,아이큐아이,TMLO_PT4409-투마일오피스슬리퍼_추상적산출물,,,,,,,,,,,,19,1,10,999,19,29,1018,-5,14,-5,14
PT4410-투마일오피스슬리퍼_화이트,,Product Parts,"230, 240, 250, 260, 270, 280, 295",PVC,"[포장사양]
1. 무지 OPP + 사이즈 택스티커 
2. 펠트스트링파우치 + 사이즈 택스티커 

- 무지 OPP : 매입 후 신시어리에 청구해주세요. 
- 펠트스트링파우치 : 신시어리에서 제공합니다. OPP 없이 슬리퍼를 파우치에 담아 포장해주세요.
- 사이즈 택스티커 : 슬리퍼 사이즈 단위별로 구분되어 있습니다. 매입 후 신시어리에 청구해주세요. 

",,아이큐아이,TMLO_PT4410-투마일오피스슬리퍼_화이트,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4411-투마일오피스슬리퍼_블랙,,Product Parts,"230, 240, 250, 260, 270, 280, 295",PVC,"[포장사양]
1. 무지 OPP + 사이즈 택스티커 
2. 펠트스트링파우치 + 사이즈 택스티커 

- 무지 OPP : 매입 후 신시어리에 청구해주세요. 
- 펠트스트링파우치 : 신시어리에서 제공합니다. OPP 없이 슬리퍼를 파우치에 담아 포장해주세요.
- 사이즈 택스티커 : 슬리퍼 사이즈 단위별로 구분되어 있습니다. 매입 후 신시어리에 청구해주세요. 

",,아이큐아이,TMLO_PT4411-투마일오피스슬리퍼_블랙,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4412-UV_화이트갑피_아이큐아이,,Printing Parts,,,"[포장사양]
1. 무지 OPP + 사이즈 택스티커 
2. 펠트스트링파우치 + 사이즈 택스티커 

- 무지 OPP : 매입 후 신시어리에 청구해주세요. 
- 펠트스트링파우치 : 신시어리에서 제공합니다. OPP 없이 슬리퍼를 파우치에 담아 포장해주세요.
- 사이즈 택스티커 : 슬리퍼 사이즈 단위별로 구분되어 있습니다. 매입 후 신시어리에 청구해주세요. 

",,아이큐아이,TMLO_PT4412-UV_화이트갑피_아이큐아이[투마일슬리퍼],,,,,,,,,,,,,,,,,0,0,,0,,0
PT4413-UV_블랙갑피_아이큐아이,,Printing Parts,,,"[포장사양]
1. 무지 OPP + 사이즈 택스티커 
2. 펠트스트링파우치 + 사이즈 택스티커 

- 무지 OPP : 매입 후 신시어리에 청구해주세요. 
- 펠트스트링파우치 : 신시어리에서 제공합니다. OPP 없이 슬리퍼를 파우치에 담아 포장해주세요.
- 사이즈 택스티커 : 슬리퍼 사이즈 단위별로 구분되어 있습니다. 매입 후 신시어리에 청구해주세요. 

",,아이큐아이,TMLO_PT4413-UV_블랙갑피_아이큐아이[투마일슬리퍼],,,,,,,,,,,,,,,,,0,0,,0,,0
PT4414-OPP(기성(배송용)),,Package Parts,,OPP,,,아이큐아이,TMLO_PT4414-OPP(기성(배송용)),,,,,,,,,,,,,,,,,0,0,,0,,0
PT4423-UV_피규어다리전면_엠알오즈(MROZ),,Printing Parts,,,,,엠알오즈(MROZ),BRPR_PT4423-UV_피규어다리전면_엠알오즈(MROZ)[브랜디드피규어(기본피규어)],1200,1200,600,600,600,500,500,500,500,500,,,,,,,0,0,,0,,0
PT4434-배경지(커스텀인쇄)(마그넷)_화이트+옵셋풀컬러,,Package Parts,57x65,아트지 250g,"1) 양면 디지털 프린팅
2) 양면 무광코팅
3) 사각재단",,서울디지털인쇄협동조합,BRPR_PT4434-배경지(커스텀인쇄)(마그넷)_화이트+옵셋풀컬러[OPP],15000,300,300,270,250,230,200,150,100,100,,0,1,1,2,0,1,2,,0,,0
,,,,,,,,,60000,1200,600,600,600,600,600,600,600,600,,4,,2,9,4,6,13,,4,,4
PT4453-샘플(UV풀컬러)_전면_호언,,Printing Parts,,,"1) 프라이머+화이트베다+1200dpi
2) 기성 블리스터, 주의사항 표기서 그대로 사용 예정입니다. 훼손되지 않도록 납품 부탁드립니다.",,주식회사 위즈프로(구.호언),VSPD_PT4453-샘플(UV풀컬러)_전면_호언[비주얼PD고속충전기],1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,4,,,,4,4,4,,4,,4
PT4454-샘플(UV풀컬러)_호언,,Printing Parts,,,"1) 프라이머+화이트베다+1200dpi
2) 기성 블리스터, 주의사항 표기서 그대로 사용 예정입니다. 훼손되지 않도록 납품 부탁드립니다.",,주식회사 위즈프로(구.호언),VSPD_PT4454-샘플(UV풀컬러)_호언,2000,,,,,,,,,,,4,,,,4,4,4,,4,,4
PT4455-비주얼PD고속충전기65W_추상적산출물,,Phantom Parts,,,와이즈핏 C to C 100W 고속 충전 케이블 1m,,주식회사 와이엘사이언스,VSPD_PT4455-비주얼PD고속충전기65W_추상적산출물,,,,,,,,,,,,3,1,0,0,3,3,3,,3,,3
PT4458-UV_전면_호언,,Printing Parts,,,"1) 프라이머+화이트베다+1200dpi
2) 기성 블리스터, 주의사항 표기서 그대로 사용 예정입니다. 훼손되지 않도록 납품 부탁드립니다.",,주식회사 위즈프로(구.호언),VSPD_PT4458-UV_전면_호언[비주얼PD고속충전기],1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,10,1,5,10,10,15,20,-2,8,-5,5
PT4459-UV_양면_호언,,Printing Parts,,,"1) 프라이머+화이트베다+1200dpi
2) 기성 블리스터, 주의사항 표기서 그대로 사용 예정입니다. 훼손되지 않도록 납품 부탁드립니다.",,주식회사 위즈프로(구.호언),VSPD_PT4459-UV_양면_호언[비주얼PD고속충전기],2000,2000,2000,2000,2000,2000,2000,2000,1000,1000,,8,1,2,5,8,10,13,-2,6,-4,4
PT4460-고속케이블_화이트,,Product Parts,,,와이즈핏 C to C 100W 고속 충전 케이블 1m ,,주식회사 와이엘사이언스,VSPD_PT4460-고속케이블_화이트[비주얼PD고속충전기],2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,,,,,,,0,0,,0,,0
PT4461-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,,Package Parts,72*62,초강접 아트지 스티커 90g,"1) 단면인쇄
2) 무광코팅
3) 반칼",,서울디지털인쇄협동조합,VSPD_PT4461-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,17000,340,170,150,130,110,90,80,70,70,,2,1,2,4,2,4,6,,2,,2
PT4462-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,,Package Parts,50*30,초강접 아트지 스티커 90g,"1) 단면인쇄
2) 무광코팅
3) 반칼",,서울디지털인쇄협동조합,VSPD_PT4462-사각스티커(커스텀인쇄)(판매용)_화이트+디지털풀컬러,5000,100,100,100,90,80,70,60,50,50,,2,1,2,4,2,4,6,,2,,2
PT4463-샘플(비주얼PD고속충전기65W),,Product Parts,,,,,주식회사 와이엘사이언스,VSPD_PT4463-샘플(비주얼PD고속충전기65W),15908,,,,,,,,,,,,,,,,0,0,,0,,0
PT4468-조립산출물_비주얼PD고속충전기65W,,Phantom Parts,,,,,,VSPD_PT4468-조립산출물_비주얼PD고속충전기65W,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4469-외주생산총공정산출물_비주얼PD고속충전기65W,,Phantom Parts,,,,,,VSPD_PT4469-외주생산총공정산출물_비주얼PD고속충전기65W,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4470-본드접착(핸드블록),,Product Parts,,,,,엠알오즈(MROZ),BRPR_PT4470-본드접착(핸드블록),6000,120,60,60,60,60,60,60,60,60,,,,,,,0,0,,0,,0
PT4510-웰컴페이퍼(커스텀인쇄)(Small)_화이트+디지털풀컬러,,Package Parts,77x110,몽블랑화이트 240g,"
1)단면인쇄
2)코팅없음
",,서울디지털인쇄협동조합,,9000,180,180,160,140,120,100,80,60,60,,2,1,2,4,2,4,6,,2,,2
PT4524-웰컴페이퍼(커스텀인쇄)(Small)_화이트+디지털풀컬러,,Package Parts,,,PT4403,,서울디지털인쇄협동조합,,17500,350,350,300,280,250,230,200,180,180,,2,1,2,4,2,4,6,,2,,2
PT4546-포장부자재,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4547-퀵배송,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4548-택배,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Product Parts,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,,,,,,(주)파워,,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4600-썸네일캘린더_삼각대_블랙(ver2),,Product Parts,230x198x8,밍크지(블랙) 120g + 보드지합지 1000g,"1. 보드지
1) 보드지와 색지 싸바리 합지
2) 사각 타공

2.색지
1) 사각타공
2) 인쇄 및 후가공 없음",,(주)청산인쇄,,650,650,650,650,650,650,650,610,609,525,13,,,,,,0,0,,0,,0
PT4670-베이직무선충전마우스패드_추상적산출물,,Phantom Parts,,,,,주식회사 위즈프로(구.호언),,,,,,,,,,,,,,,,,,0,0,,0,,0
PT4671-베이직무선충전마우스패드_추상적산출물,,Phantom Parts,,,,,신시어리웨일즈 주식회사,,,,,,,,,,,,,,,,,,0,0,,0,,0
,,Product Parts,,,,,(주)명성,DP13_검토대상(recGQJbXVpgt1RSPb),,,,,,,,,,,,,,,,,0,0,,0,,0
PT4691-젠틀차량용청소기_그레이,,Product Parts,,,KVC3,,알로코리아 주식회사,GTVC_PT4691-젠틀차량용청소기_그레이,26363,26363,26363,26363,26363,26363,26363,26363,26363,26363,,5,1,1,9999,5,6,10004,,5,,5
PT4692-레이저각인_알로코리아주식회사,,Printing Parts,,,,,알로코리아 주식회사,GTVC_PT4692-레이저각인_알로코리아주식회사,636,636,636,636,636,636,636,636,636,636,,,,,,,0,0,,0,,0
PT4693-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,,Package Parts,,초강접 아트지 스티커 90g,"1) 단면 출력
2) 단면 무광코팅
3) 반칼컷팅",,서울디지털인쇄협동조합,GTVC_PT4693-사각스티커(커스텀인쇄)_화이트+디지털풀컬러,25000,500,250,220,200,180,150,120,100,100,,2,1,2,4,2,4,6,,2,,2
PT4694-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러,,Package Parts,,랑데뷰 울트라화이트 240g,"1) 단면출력
2) 재단",,서울디지털인쇄협동조합,GTVC_PT4694-웰컴페이퍼(커스텀인쇄)_화이트+디지털풀컬러,9000,180,180,160,140,120,100,80,60,60,,2,1,2,4,2,4,6,,2,,2
